Species,Common name,Review ID,Zotero ID,Method,Site ID,Longitude,Latitude,Radius,Site Location,Sampling,#IDs,#routes,#conns,Years,Months start,Months end,Months sampled,Activities,Comments,,,
CACAR,Loggerhead,72MHA3FR_Pajuelo_etal_2012_Cacar,72MHA3FR,T,E,-85.34,29.55,5,Northeast Gulf of Mexico off coast of Florida Panhandle,Argos; C; N,3,1,1,2006; 2007,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,749NPVIM_Zbinden_etal_2008_Cacar,749NPVIM,T,A,20.883,37.716,1,"Beaches of Bay of Laganas, Zakynthos, Greece (37.716667, 20.883333)",Argos,8,5,,2004; 2005; 2006,JUN; AUG; (UNK),JUN; AUG; (UNK),,NES,,,,
CACAR,Loggerhead,749NPVIM_Zbinden_etal_2008_Cacar,749NPVIM,T,B,13.08,45.16,1,Northern Adriatic Sea,Argos,5,6,,2004; 2005; 2006,AUG; SEP; (UNK),OCT; NOV; (UNK),,FEE,,,,
CACAR,Loggerhead,749NPVIM_Zbinden_etal_2008_Cacar,749NPVIM,T,C,18.6,41.05,1,Southern Adriatic Sea,Argos,2,1,,2004,SEP,OCT,,FEE,,,,
CACAR,Loggerhead,749NPVIM_Zbinden_etal_2008_Cacar,749NPVIM,T,D,12.93,34.24,1,Gulf of Gabes,Argos,3,3,,2004; 2005,SEP; (UNK),NOV; (UNK),,FEE; WIN,,,,
CACAR,Loggerhead,749NPVIM_Zbinden_etal_2008_Cacar,749NPVIM,T,E,10.39,36.73,1,Gulf of Tunis,Argos,2,4,,2004; 2005,SEP; (UNK),NOV; (UNK),,FEE,,,,
CACAR,Loggerhead,749NPVIM_Zbinden_etal_2008_Cacar,749NPVIM,T,F,16.84,43.08,1,Southern Croatian coast,Argos,2,2,,2005; 2006,OCT,APR,,WIN,,,,
CACAR,Loggerhead,749NPVIM_Zbinden_etal_2008_Cacar,749NPVIM,T,G,19.27,39.5,1,Corfu Island waters,Argos,2,2,,2005; 2006,DEC,APR,,WIN,,,,
CACAR,Loggerhead,749NPVIM_Zbinden_etal_2008_Cacar,749NPVIM,T,H,18.6,35.5,5,North coast of Libya,Argos,2,2,,2005; 2006,(UNK),(UNK),,WIN,,,,
CACAR,Loggerhead,749NPVIM_Zbinden_etal_2008_Cacar,749NPVIM,T,I,18.6,35.5,5,Ionian Sea,Argos,2,1,,2005,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,796C9PKP_McClellan_and_Read_2007_Cacar,796C9PKP,T,A,-75.81,35.28,5,North Carolina estuaries,SATELLITE TAG (ARGOS),31,3,,2002; 2003,JUN; (UNK),AUG; (UNK),,FEE,,,,
CACAR,Loggerhead,796C9PKP_McClellan_and_Read_2007_Cacar,796C9PKP,T,B,-79.32,32.5,10,Virginia to Florida continental shelf waters,SATELLITE TAG (ARGOS),14,2,,2002; 2003,(UNK),JAN; APR; (UNK),,FEE,,,,
CACAR,Loggerhead,796C9PKP_McClellan_and_Read_2007_Cacar,796C9PKP,T,C,-56.4,37.7,10,Oceanic waters off US east coast,SATELLITE TAG (ARGOS),11,1,,2002; 2003,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,7JFRPRSH_Kobayashi_etal_2008_Cacar,7JFRPRSH,T,A,-112.574902,25.639453,5,"Baja California Sur, Mexico",SATELLITE TAG (ARGOS),14,1,,1998; 1999; 2000; 2001; 2002,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,7JFRPRSH_Kobayashi_etal_2008_Cacar,7JFRPRSH,T,B,140.685405,34.8679,10,Japanese coast,SATELLITE TAG (ARGOS),126,1,,2002; 2003; 2004; 2005; 2006,(UNK),(UNK),,NES; OBS,,,,
CACAR,Loggerhead,7JFRPRSH_Kobayashi_etal_2008_Cacar,7JFRPRSH,T,C,122.032295,25.314531,5,Taiwanese coast,SATELLITE TAG (ARGOS),19,1,,2002; 2003; 2004; 2005; 2006,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,7JFRPRSH_Kobayashi_etal_2008_Cacar,7JFRPRSH,T,D,-141.337511,32.653638,10,Pelagic North Pacific,SATELLITE TAG (ARGOS),31,1,,1997; 1998; 1999; 2000; 2001,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,7JFRPRSH_Kobayashi_etal_2008_Cacar,7JFRPRSH,T,E,-177.025665,32.414816,10,"North Pacific habitat (27-44, 150- -130)",SATELLITE TAG (ARGOS),,4,,,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,7KMQBZSC_Ceriani_etal_2014_Cacar,7KMQBZSC,I,A,-80.14,27.34,5,"Florida nesting beaches (Archie Carr National Wildlife Refuge, n = 21; Juno Beach, n = 6; Keewaydin Island, n = 5)",Argos; C; N,33,3,3,2008; 2009; 2010; 2011; 2012,,,JAN,NES,,,,
CACAR,Loggerhead,7KMQBZSC_Ceriani_etal_2014_Cacar,7KMQBZSC,T,A,-80.14,27.34,5,"Florida nesting beaches (Archie Carr National Wildlife Refuge, n = 21; Juno Beach, n = 6; Keewaydin Island, n = 5)",Argos; C; N,33,3,3,2008; 2009; 2010; 2011; 2012,(UNK),(UNK),,NES,,,,
CACAR,Loggerhead,7KMQBZSC_Ceriani_etal_2014_Cacar,7KMQBZSC,I,B,-74.59,37.73,1,Mid Atlantic Bight,Argos; C; N,12,1,1,2002; 2003; 2004; 2008; 2009; 2010; 2011; 2012,,,JAN,FEE,,,,
CACAR,Loggerhead,7KMQBZSC_Ceriani_etal_2014_Cacar,7KMQBZSC,T,B,-74.59,37.73,1,Mid Atlantic Bight,Argos; C; N,12,1,1,2008; 2009; 2010; 2011; 2012,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,7KMQBZSC_Ceriani_etal_2014_Cacar,7KMQBZSC,I,C,-80.55,31.43,10,South Atlantic Bight,Argos; C; N,6,1,1,2008; 2009; 2010; 2011; 2012; 2013,,,JAN,FEE,,,,
CACAR,Loggerhead,7KMQBZSC_Ceriani_etal_2014_Cacar,7KMQBZSC,T,C,-80.55,31.43,10,South Atlantic Bight,Argos; C; N,6,1,1,2008; 2009; 2010; 2011; 2012,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,7KMQBZSC_Ceriani_etal_2014_Cacar,7KMQBZSC,I,D,-81.83,24.98,5,Subtropical Northwest Atlantic,Argos; C; N,17,1,1,2008; 2009; 2010; 2011; 2012,,,JAN,FEE,,,,
CACAR,Loggerhead,7KMQBZSC_Ceriani_etal_2014_Cacar,7KMQBZSC,T,D,-81.83,24.98,5,Subtropical Northwest Atlantic,Argos; C; N,17,1,1,2008; 2009; 2010; 2011; 2012,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,7KMQBZSC_Ceriani_etal_2014_Cacar,7KMQBZSC,T,E,-75.81,35.28,5,NC Estuaries (MAB),Argos,19,,,2002; 2003; 2004,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,7KMQBZSC_Ceriani_etal_2014_Cacar,7KMQBZSC,T,F,-80.58,28.38,1,"Cape Canaveral, FL (SAB)",Argos,31,,,2013,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,7KMQBZSC_Ceriani_etal_2014_Cacar,7KMQBZSC,I,G,-64.39,42.63,5,"Waters off Nova Scotia, Canada",C; N,,,,2011; 2012,,,JAN,FEE,,,,
CACAR,Loggerhead,7MV492PB_Sakamoto_etal_1997_Cacar,7MV492PB,T,A,135.246027,33.446118,1,"Senri coast, Wakayama prefecture, Japan",SATELLITE TAG (ARGOS),3,1,,1995; 1996,JUL,JUL,,NES,,,,
CACAR,Loggerhead,7MV492PB_Sakamoto_etal_1997_Cacar,7MV492PB,T,B,135.805084,33.194167,1,"Kushimoto,Wakayama prefecture, Japan",SATELLITE TAG (ARGOS),2,1,,1996,JAN,JAN,,OBS,,,,
CACAR,Loggerhead,7MV492PB_Sakamoto_etal_1997_Cacar,7MV492PB,T,C,130.155308,31.04371,5,East China Sea,SATELLITE TAG (ARGOS),3,1,,1995; 1996,SEP,(UNK),,FEE,,,,
CACAR,Loggerhead,7MV492PB_Sakamoto_etal_1997_Cacar,7MV492PB,T,D,136.577386,30.837212,5,"farthest south eastern turnaround site (29.07, 143.21)",SATELLITE TAG (ARGOS),2,2,,1996,MAR,MAR,,MIG,,,,
CACAR,Loggerhead,7MV492PB_Sakamoto_etal_1997_Cacar,7MV492PB,T,E,135.137312,33.14321,1,"Kii-Channel (33.721667, 134.631667)",SATELLITE TAG (ARGOS),2,1,,1996,MAY,AUG,,BRE,,,,
CACAR,Loggerhead,7T8Z2ENB_Eckert_etal_2008_Cacar,7T8Z2ENB,MR,A,-1.66,37.02,5,Spanish Mediterranean coast,Argos; Flipper; PIT,20,3,,2004; 2005,JAN; MAR; JUL; AUG; SEP; OCT; NOV; DEC,JAN; MAR; JUL; AUG; SEP; OCT; NOV; DEC,,OBS,,,,
CACAR,Loggerhead,7T8Z2ENB_Eckert_etal_2008_Cacar,7T8Z2ENB,T,A,-1.66,37.02,5,Spanish Mediterranean coast,Argos; Flipper; PIT,20,3,,2004; 2005,JAN; MAR; JUL; AUG; SEP; OCT; NOV; DEC,JAN; MAR; JUL; AUG; SEP; OCT; NOV; DEC,,OBS,,,,
CACAR,Loggerhead,7T8Z2ENB_Eckert_etal_2008_Cacar,7T8Z2ENB,T,B,-35,30,10,Mid-Atlantic Ocean,Argos,4,2,,2004; 2005,(UNK),NOV; DEC; (UNK),,MIG,,,,
CACAR,Loggerhead,7T8Z2ENB_Eckert_etal_2008_Cacar,7T8Z2ENB,T,C,-3.67,35.98,1,Alboran Sea,Argos,8,2,,2004; 2005,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,7T8Z2ENB_Eckert_etal_2008_Cacar,7T8Z2ENB,T,D,3.6,39.1,5,Balearic Sea,Argos,10,1,,2004; 2005,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,7T8Z2ENB_Eckert_etal_2008_Cacar,7T8Z2ENB,T,E,-1.58,35.39,1,Moroccan and Algerian coasts in Algerian current,Argos,3,3,,2004; 2005,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,7T8Z2ENB_Eckert_etal_2008_Cacar,7T8Z2ENB,T,F,17.68,35.18,5,Ionian Sea,Argos,2,1,,2004; 2005,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,7T8Z2ENB_Eckert_etal_2008_Cacar,7T8Z2ENB,T,G,11.3,38.73,5,Tyrrhenian Sea,Argos,2,2,,2004; 2005,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,7T8Z2ENB_Eckert_etal_2008_Cacar,7T8Z2ENB,T,H,3.71,42.4,1,French and Spanish coasts,Argos,2,1,,2004; 2005,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,7T8Z2ENB_Eckert_etal_2008_Cacar,7T8Z2ENB,T,I,-83.29,14.01,1,Nicaraguan coast,Argos,2,1,,2006,(UNK),JUL,,OBS,,,,
CACAR,Loggerhead,8R5PZ5TZ_Hart_etal_2013_Cacar,8R5PZ5TZ,MR,A,-87.73,30.23,1,"Gulf Shores, Alabama",Argos; Flipper; PIT,24,4,2,2011; 2012,JUN; JUL,JUN; JUL,,NES,,,,
CACAR,Loggerhead,8R5PZ5TZ_Hart_etal_2013_Cacar,8R5PZ5TZ,T,A,-87.73,30.23,1,"Gulf Shores, Alabama",Argos; Flipper; PIT,24,4,2,2011; 2012,JUN; JUL,JUN; JUL,,NES,,,,
CACAR,Loggerhead,8R5PZ5TZ_Hart_etal_2013_Cacar,8R5PZ5TZ,MR,B,-85.35,29.65,1,"St. Joseph Peninsula, Florida",Argos; Flipper; PIT,20,8,2,2002; 2006; 2010; 2011; 2012,MAY; JUN; JUL; AUG,MAY; JUN; JUL; AUG,,NES,,,,
CACAR,Loggerhead,8R5PZ5TZ_Hart_etal_2013_Cacar,8R5PZ5TZ,T,B,-85.35,29.65,1,"St. Joseph Peninsula, Florida",Argos; Flipper; PIT,20,8,2,2002; 2006; 2010; 2011; 2012,MAY; JUN; JUL; AUG,MAY; JUN; JUL; AUG,,NES,,,,
CACAR,Loggerhead,8R5PZ5TZ_Hart_etal_2013_Cacar,8R5PZ5TZ,MR,C,-86.53,30.43,1,"Eglin Air Force Base, Florida",Argos; Flipper; PIT,3,1,,2012,JUL,JUL,,NES,,,,
CACAR,Loggerhead,8R5PZ5TZ_Hart_etal_2013_Cacar,8R5PZ5TZ,T,C,-86.53,30.43,1,"Eglin Air Force Base, Florida",Argos; Flipper; PIT,3,1,,2012,JUL,JUL,,NES,,,,
CACAR,Loggerhead,8R5PZ5TZ_Hart_etal_2013_Cacar,8R5PZ5TZ,T,D,-86.66,29.93,5,"NW Florida and Florida West coast, Alabama, Mississippi, and Louisiana coastal waters",Argos,25,16,,2011; 2012,MAY; JUN; JUL,JUN; JUL; AUG,,OBS,,,,
CACAR,Loggerhead,8R5PZ5TZ_Hart_etal_2013_Cacar,8R5PZ5TZ,T,E,-88.98,30.28,1,"Long Beach, Mississippi",Argos,2,1,,2012,JUN,JUN,,NES,,,,
CACAR,Loggerhead,8R5PZ5TZ_Hart_etal_2013_Cacar,8R5PZ5TZ,T,F,-82.5311,27.09731,1,"Casey Key, Florida",Argos,2,1,,2012,JUL,JUL,,NES,,,,
CACAR,Loggerhead,8R5PZ5TZ_Hart_etal_2013_Cacar,8R5PZ5TZ,T,G,-87.29,30.31,1,"Fort Pickens, Florida",Argos,2,1,,2012,AUG,AUG,,NES,,,,
CACAR,Loggerhead,9T6MQHP5_Polovina_etal_2004_Cacar,9T6MQHP5,T,A,158.078297,34.68277,10,central east pacific ocean,SATELLITE TAG (ARGOS),27,2,,1997; 1998; 1999; 2000; 2001,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,9T6MQHP5_Polovina_etal_2004_Cacar,9T6MQHP5,T,B,160.511033,27.695956,10,south east pacific ocean,SATELLITE TAG (ARGOS),3,1,,1997; 1998; 1999; 2000; 2001,(UNK),(UNK),,MIG,,,,
CACAR,Loggerhead,9T6MQHP5_Polovina_etal_2004_Cacar,9T6MQHP5,T,C,168.854192,33.088135,5,Transition Zone Chlorophyll Front (TZCF) central Pacific,SATELLITE TAG (ARGOS),25,2,,1997; 1998; 1999; 2000; 2001,(UNK),(UNK),,MIG,,,,
CACAR,Loggerhead,9T6MQHP5_Polovina_etal_2004_Cacar,9T6MQHP5,T,D,163.933203,35.4591,5,Kuroshio Extension Current (KEC),SATELLITE TAG (ARGOS),2,1,,1997; 1998; 1999; 2000; 2001,(UNK),(UNK),,MIG,,,,
CACAR,Loggerhead,9VWSS27K_Arendt_etal_2012_Cacar,9VWSS27K,G,A,-79.783,32.7,1,"Charleston, South Carolina shipping channel (32.700000, -79.783333)",mitochondrial; SATELLITE TAG (ARGOS),35,4,,2004; 2005; 2006; 2007,,,MAY; JUN; JUL; AUG,FEE,,,,
CACAR,Loggerhead,9VWSS27K_Arendt_etal_2012_Cacar,9VWSS27K,T,A,-79.783,32.7,1,"Charleston, South Carolina shipping channel (32.700000, -79.783333)",mitochondrial; SATELLITE TAG (ARGOS),35,4,,2004; 2005; 2006; 2007; 2008,MAY; JUN; JUL; AUG,MAY; JUN; JUL; AUG; SEP; OCT; NOV; (UNK),,FEE; WIN,,,,
CACAR,Loggerhead,9VWSS27K_Arendt_etal_2012_Cacar,9VWSS27K,T,B,-76.3,33.4,5,"Long Bay, North Carolina, 33.4 N",SATELLITE TAG (ARGOS),5,1,,2005; 2006; 2007; 2008,SEP; (UNK),APR; JUN; OCT,,FEE,,,,
CACAR,Loggerhead,9VWSS27K_Arendt_etal_2012_Cacar,9VWSS27K,T,C,-81.1,29.5,5,"St. Augustine, Florida, 29.5 N",SATELLITE TAG (ARGOS),3,2,,2006; 2007,FEB; (UNK),APR; (UNK),,FEE; WIN,,,,
CACAR,Loggerhead,9VWSS27K_Arendt_etal_2012_Cacar,9VWSS27K,T,D,-75.1,39.2,1,"Delaware Bay, 39.2 N",SATELLITE TAG (ARGOS),2,2,,2007,(UNK),OCT,,FEE,,,,
CACAR,Loggerhead,9VWSS27K_Arendt_etal_2012_Cacar,9VWSS27K,T,E,-76,34.8,1,Between 34.1-35.3 off North Carolina coast,SATELLITE TAG (ARGOS),2,2,,2007; 2008,DEC,APR,,WIN,,,,
CACAR,Loggerhead,9VWSS27K_Arendt_etal_2012_Cacar,9VWSS27K,T,F,-76.2,37.5,1,Chesapeake Bay,SATELLITE TAG (ARGOS),2,1,,2008,APR,MAY,,FEE,,,,
CACAR,Loggerhead,9VWSS27K_Arendt_etal_2012_Cacar,9VWSS27K,T,G,-79,31.5,5,Gulf Stream between 27.1-34.8 N,SATELLITE TAG (ARGOS),2,1,,2007,AUG,OCT,,OBS,,,,
CACAR,Loggerhead,9VWSS27K_Arendt_etal_2012_Cacar,9VWSS27K,T,H,-80.5,31.8,5,South Carolina and Georgia coastal waters,SATELLITE TAG (ARGOS),5,1,,2004; 2005; 2006,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,9VWSS27K_Arendt_etal_2012_Cacar,9VWSS27K,G,I,-80.7,30.6,10,SE US Nesting beaches and foraging grounds,mitochondrial,,,,,,,,FEE; NES,,,,
CACAR,Loggerhead,9VWSS27K_Arendt_etal_2012_Cacar,9VWSS27K,G,J,-80,26.7,5,South Florida rookeries,mitochondrial,,,,,,,,BRE,,,,
CACAR,Loggerhead,9VWSS27K_Arendt_etal_2012_Cacar,9VWSS27K,G,K,-82.926849,24.633191,1,"Dry Tortugas, Mexico, Greece rookeries",mitochondrial,,,,,,,,BRE,"insufficient information in the literature to provide one location for Greece, Mexico and Dry Tortugas",,"the literature states: ""juvenile 73120 carried the CC-A14 haplotype associated with rookeries in the Dry Tortugas, Mexico, and Greece"" but does not provide context for where those rookeries are located within those regions.","Dry Tortgugas (24.64, -82.89, radius 1°); Mexico (21.75, -101.5, radius 10°); Greece (37.917, 24.03, RADIUS 5°)"
CACAR,Loggerhead,A9QAQ25D_Girard_etal_2009_Cacar,A9QAQ25D,MR,A,-82.5311,27.09731,1,"Casey Key, Florida (28.7, -82.3)",Argos; Flipper; PIT,28,5,,2005; 2006; 2007,MAY; JUN; JUL,MAY; JUN; JUL,,NES,,,,
CACAR,Loggerhead,A9QAQ25D_Girard_etal_2009_Cacar,A9QAQ25D,T,A,-82.5311,27.09731,1,"Casey Key, Florida (28.7, -82.3)",Argos; Flipper; PIT,28,5,,2005; 2006; 2007,MAY; JUN; JUL,MAY; JUN; JUL,,NES,,,,
CACAR,Loggerhead,A9QAQ25D_Girard_etal_2009_Cacar,A9QAQ25D,MR,B,-82.5,27.1,1,"Manasota Key, Florida (27.1, -82.5)",Argos; Flipper; PIT,2,1,,2006,MAY,MAY,,NES,,,,
CACAR,Loggerhead,A9QAQ25D_Girard_etal_2009_Cacar,A9QAQ25D,T,B,-82.5,27.1,1,"Manasota Key, Florida (27.1, -82.5)",Argos; Flipper; PIT,2,1,,2006,MAY,MAY,,NES,,,,
CACAR,Loggerhead,A9QAQ25D_Girard_etal_2009_Cacar,A9QAQ25D,T,C,-82,26.5,5,Florida west coast,Argos,7,1,,2006; 2007,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,A9QAQ25D_Girard_etal_2009_Cacar,A9QAQ25D,T,D,-81.89,24.9,5,South Florida,Argos,10,2,,2006; 2007,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,A9QAQ25D_Girard_etal_2009_Cacar,A9QAQ25D,T,E,-87.9,29.5,5,NE Gulf of Mexico,Argos,3,1,,2005; 2006,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,A9QAQ25D_Girard_etal_2009_Cacar,A9QAQ25D,T,F,-88.5,23.3,5,South Gulf of Mexico,Argos,6,1,,2005; 2007,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,A9QAQ25D_Girard_etal_2009_Cacar,A9QAQ25D,T,G,-77.6,24.3,5,Bahamas,Argos,7,1,,2005; 2006; 2007,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,AIZEEMSV_Scott_etal_2013_Cacar,AIZEEMSV,T,A,-81.2,31.2,1,"Georgia barrier island nesting beaches (Blackbeard Island, n = 4; Sapelo Island, n = 10; Jekyll Island, n = 4; Cumberland Island, n = 6)",ACOUSTIC/SONIC TAG (TELEMETRY); PTT; VHF RADIO TRANSMITTERS,25,2,,2004; 2005,MAY; JUN; JUL; (UNK),MAY; JUN; JUL; (UNK),,NES,,,,
CACAR,Loggerhead,AIZEEMSV_Scott_etal_2013_Cacar,AIZEEMSV,T,B,-81.2,31.2,1,Nearshore Georgian waters (up to 3 km from shore),ACOUSTIC/SONIC TAG (TELEMETRY); PTT; VHF RADIO TRANSMITTERS,21,1,,2004; 2005,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,AIZEEMSV_Scott_etal_2013_Cacar,AIZEEMSV,T,C,-81,31.1,1,Offshore Georgian waters (roughly 26 km from shore),ACOUSTIC/SONIC TAG (TELEMETRY); PTT; VHF RADIO TRANSMITTERS,3,1,,2004; 2005,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,AKII7VRM_Scott_etal_2014_Cacar,AKII7VRM,T,A,-22.914722,16.170556,1,"Northwestern nesting beach, Boa Vista, Cape Verde (16.170556, -22.914722)",Acoustic/Sonic Tag (Telemetry),8,1,,2013,SEP; OCT; (UNK),SEP; OCT; (UNK),,HAT,,,,
CACAR,Loggerhead,AKII7VRM_Scott_etal_2014_Cacar,AKII7VRM,T,B,-22.798889,15.971389,1,"Southern nesting beach, Boa Vista, Cape Verde (15.971389, -22.798889)",Acoustic/Sonic Tag (Telemetry),5,1,,2013,SEP; OCT; (UNK),SEP; OCT; (UNK),,HAT,,,,
CACAR,Loggerhead,AKII7VRM_Scott_etal_2014_Cacar,AKII7VRM,T,C,-23,16.09,1,9-12 km SW of northern nesting beach,Acoustic/Sonic Tag (Telemetry),8,1,,2013,SEP; OCT; (UNK),SEP; OCT; (UNK),,OBS,,,,
CACAR,Loggerhead,AKII7VRM_Scott_etal_2014_Cacar,AKII7VRM,T,D,-22.9,15.94,1,3-6 km W of southern nesting beach,Acoustic/Sonic Tag (Telemetry),5,1,,2013,SEP; OCT; (UNK),SEP; OCT; (UNK),,OBS,,,,
CACAR,Loggerhead,AWNHJ7XZ_Foley_etal_2014_Cacar,AWNHJ7XZ,T,A,-86.37,30.12,1,Northwestern Florida nesting beach,Argos,15,3,,1998; 1999; 2000; 2001,(UNK),(UNK),,NES,,,,
CACAR,Loggerhead,AWNHJ7XZ_Foley_etal_2014_Cacar,AWNHJ7XZ,T,B,-82.39,26.9,1,Central western Florida nesting beach,Argos,14,4,,1998; 1999; 2000; 2001,(UNK),(UNK),,NES,,,,
CACAR,Loggerhead,AWNHJ7XZ_Foley_etal_2014_Cacar,AWNHJ7XZ,T,C,-80.3,27.5,1,Central eastern Florida nesting beach,Argos,16,3,,1998; 1999; 2000; 2001,(UNK),(UNK),,NES,,,,
CACAR,Loggerhead,AWNHJ7XZ_Foley_etal_2014_Cacar,AWNHJ7XZ,T,D,-93.83,28.95,1,Texas-Louisiana shelf,Argos,3,2,,1998; 1999; 2000; 2001,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,AWNHJ7XZ_Foley_etal_2014_Cacar,AWNHJ7XZ,T,E,-80.5,28.6,5,East Florida shelf,Argos,3,1,,1998; 1999; 2000; 2001,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,AWNHJ7XZ_Foley_etal_2014_Cacar,AWNHJ7XZ,T,F,-76.76,25.22,1,Great Bahama Bank,Argos,6,1,,1998; 1999; 2000; 2001,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,AWNHJ7XZ_Foley_etal_2014_Cacar,AWNHJ7XZ,T,G,-88.5,22,5,"Campeche Bank, Mexico",Argos,5,3,,1998; 1999; 2000; 2001,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,AWNHJ7XZ_Foley_etal_2014_Cacar,AWNHJ7XZ,T,H,-82.5,26.95,5,West Florida shelf,Argos,28,3,,1998; 1999; 2000; 2001,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,B39H4ZR8_Zbinden_etal_2007_Cacar,B39H4ZR8,T,A,20.86,37.7,1,"Zakynthos Island, Greece",SATELLITE TAG (ARGOS),7,1,,2004; 2005,JUN,JUN,,NES,,,,
CACAR,Loggerhead,B39H4ZR8_Zbinden_etal_2007_Cacar,B39H4ZR8,T,B,20.89,37.7,1,"Laganas Bay, Greece",SATELLITE TAG (ARGOS),5,1,,2004; 2005,JUN,JUL; AUG,,OBS,,,,
CACAR,Loggerhead,BA8I2SHF_Pikesley_etal_2015_Cacar,BA8I2SHF,T,A,-23.81,15.86,1,Cape Verde archipelago,Argos,33,2,,1999; 2004; 2005; 2006,MAY; JUL; AUG; SEP; OCT; (UNK),(UNK),,BRE; NES,,,,
CACAR,Loggerhead,BA8I2SHF_Pikesley_etal_2015_Cacar,BA8I2SHF,T,B,-18.58,15.45,5,Oceanic foraging between Cape Verde and west coast of Africa,Argos,18,2,,2004; 2005; 2006; 2007; 2008; 2009,DEC; (UNK),OCT; (UNK),,FEE,,,,
CACAR,Loggerhead,BA8I2SHF_Pikesley_etal_2015_Cacar,BA8I2SHF,T,C,-17.34,14.92,5,Neritic foraging off west coast of Africa,Argos,7,2,,2004; 2005; 2006; 2007; 2008,JUL; (UNK),OCT; (UNK),,FEE,,,,
CACAR,Loggerhead,C83J3J3P_Kobayashi_etal_2014_Cacar,C83J3J3P,T,A,170.86,-29.803,5,"South of New Caledonia (-29.803, 170.86)",Argos,43,5,,2008,SEP,SEP; (UNK),,OBS,,,,
CACAR,Loggerhead,C83J3J3P_Kobayashi_etal_2014_Cacar,C83J3J3P,T,B,157.061,-38.585,10,"SW of release point, SE Australia and near Tasmania",Argos,20,1,,2008; 2009,(UNK),JAN; FEB; MAR; APR; MAY; JUN; AUG,,OBS,,,,
CACAR,Loggerhead,C83J3J3P_Kobayashi_etal_2014_Cacar,C83J3J3P,T,C,-167.274,-37.356,10,"SE of release point, East of New Zealand",Argos,19,1,,2008; 2009,(UNK),JAN; FEB; MAR; APR; JUN; NOV; DEC,,OBS,,,,
CACAR,Loggerhead,C83J3J3P_Kobayashi_etal_2014_Cacar,C83J3J3P,T,D,167.765,-25.668,5,Near New Caledonia,Argos,2,1,,2008,(UNK),NOV,,OBS,,,,
CACAR,Loggerhead,C83J3J3P_Kobayashi_etal_2014_Cacar,C83J3J3P,T,E,-177.484,-17.638,5,Near Fiji and American Samoa,Argos,3,1,,2008; 2009,(UNK),MAR; DEC,,OBS,,,,
CACAR,Loggerhead,C83J3J3P_Kobayashi_etal_2014_Cacar,C83J3J3P,T,F,-146.049,-16.034,5,NW near French Polynesia,Argos,2,1,,2009,(UNK),MAY,,OBS,,,,
CACAR,Loggerhead,CBB7UJ87_Hochscheid_etal_2005_Cacar,CBB7UJ87,T,A,14,40.75,1,"Ischia, Gulf of Naples (40.75, 14)",Satellite Relay Data Logger (SRDL),2,1,,2002,JUL,JUL,,OBS,,,,
CACAR,Loggerhead,CBB7UJ87_Hochscheid_etal_2005_Cacar,CBB7UJ87,T,B,22.7,36.62,5,"Gulf of Laconia, South Peloponnese peninsula (Greece)",Satellite Relay Data Logger (SRDL),2,1,,2002; 2003,OCT,(UNK),,WIN,,,,
CACAR,Loggerhead,CG5WDDN6_Hart_etal_2012_Cacar,CG5WDDN6,MR,A,-85.4,29.7,1,"St. Joseph Peninsula, Florida",Argos; Flipper; PIT,5,2,,2010,JUL; AUG,JUL; AUG,,NES,,,,
